Time sync: 962 ms
--------------------------------------------------
P: seq 25083, size 1090, send_delta 4, trans_delta 10, recv_delta 14
P: seq 25084, size 1090, send_delta 4, trans_delta 10, recv_delta 14
P: seq 25085, size 1090, send_delta 4, trans_delta 12, recv_delta 16
P: seq 25086, size 1090, send_delta 4, trans_delta 12, recv_delta 16
P: seq 25087, size 969, send_delta 4, trans_delta 12, recv_delta 16
P: seq 25088, size 969, send_delta 5, trans_delta 12, recv_delta 17
P: seq 25089, size 969, send_delta 6, trans_delta 11, recv_delta 17
P: seq 25090, size 969, send_delta 6, trans_delta 11, recv_delta 17
P: seq 25091, size 1116, send_delta 6, trans_delta 12, recv_delta 18
P: seq 25092, size 1116, send_delta 6, trans_delta 12, recv_delta 18
P: seq 25093, size 1117, send_delta 6, trans_delta 12, recv_delta 18
P: seq 25094, size 825, send_delta 7, trans_delta 12, recv_delta 19
P: seq 25095, size 826, send_delta 7, trans_delta 12, recv_delta 19
P: seq 25096, size 1014, send_delta 7, trans_delta 13, recv_delta 20
P: seq 25097, size 1014, send_delta 7, trans_delta 13, recv_delta 20
P: seq 25098, size 1014, send_delta 7, trans_delta 14, recv_delta 21
P: seq 25099, size 1015, send_delta 7, trans_delta 14, recv_delta 21
P: seq 25100, size 1015, send_delta 7, trans_delta 14, recv_delta 21
P: seq 25101, size 1015, send_delta 7, trans_delta 15, recv_delta 22
P: seq 25102, size 1004, send_delta 7, trans_delta 15, recv_delta 22
P: seq 25103, size 1004, send_delta 8, trans_delta 14, recv_delta 22
P: seq 25104, size 1005, send_delta 8, trans_delta 14, recv_delta 22
RTP TS: 406722031, Frame Size: 26851, Encode 3, Net 16, Wait 21, Decode 4 E2E 44 
P: seq 25105, size 1039, send_delta 0, trans_delta 6, recv_delta 6
P: seq 25106, size 1039, send_delta 1, trans_delta 5, recv_delta 6
P: seq 25107, size 1039, send_delta 1, trans_delta 5, recv_delta 6
P: seq 25108, size 1040, send_delta 1, trans_delta 6, recv_delta 7
P: seq 25109, size 1040, send_delta 1, trans_delta 6, recv_delta 7
P: seq 25110, size 1135, send_delta 1, trans_delta 6, recv_delta 7
P: seq 25111, size 1135, send_delta 1, trans_delta 7, recv_delta 8
P: seq 25112, size 1135, send_delta 3, trans_delta 5, recv_delta 8
P: seq 25113, size 1135, send_delta 3, trans_delta 6, recv_delta 9
P: seq 25114, size 1135, send_delta 3, trans_delta 6, recv_delta 9
P: seq 25115, size 895, send_delta 3, trans_delta 6, recv_delta 9
P: seq 25116, size 896, send_delta 3, trans_delta 7, recv_delta 10
P: seq 25117, size 947, send_delta 3, trans_delta 7, recv_delta 10
P: seq 25118, size 693, send_delta 3, trans_delta 8, recv_delta 11
P: seq 25119, size 694, send_delta 4, trans_delta 7, recv_delta 11
P: seq 25120, size 988, send_delta 4, trans_delta 7, recv_delta 11
P: seq 25121, size 989, send_delta 4, trans_delta 8, recv_delta 12
P: seq 25122, size 1149, send_delta 4, trans_delta 8, recv_delta 12
P: seq 25123, size 1149, send_delta 4, trans_delta 8, recv_delta 12
P: seq 25124, size 1149, send_delta 4, trans_delta 9, recv_delta 13
P: seq 25125, size 1149, send_delta 4, trans_delta 9, recv_delta 13
P: seq 25126, size 1149, send_delta 5, trans_delta 9, recv_delta 14
P: seq 25127, size 1149, send_delta 5, trans_delta 9, recv_delta 14
P: seq 25128, size 912, send_delta 5, trans_delta 9, recv_delta 14
P: seq 25129, size 913, send_delta 5, trans_delta 10, recv_delta 15
P: seq 25130, size 913, send_delta 6, trans_delta 9, recv_delta 15
P: seq 25131, size 913, send_delta 6, trans_delta 10, recv_delta 16
RTP TS: 406723651, Frame Size: 30470, Encode 4, Net 15, Wait 22, Decode 4 E2E 45 
P: seq 25132, size 1007, send_delta 0, trans_delta 1, recv_delta 1
P: seq 25133, size 1007, send_delta 0, trans_delta 2, recv_delta 2
P: seq 25134, size 1007, send_delta 3, trans_delta 1, recv_delta 4
P: seq 25135, size 1007, send_delta 3, trans_delta 1, recv_delta 4
P: seq 25136, size 1007, send_delta 3, trans_delta 2, recv_delta 5
P: seq 25137, size 1100, send_delta 3, trans_delta 2, recv_delta 5
P: seq 25138, size 1100, send_delta 3, trans_delta 2, recv_delta 5
P: seq 25139, size 1100, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25140, size 1100, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25141, size 1100, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25142, size 1100, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25143, size 1101, send_delta 3, trans_delta 5, recv_delta 8
P: seq 25144, size 673, send_delta 3, trans_delta 5, recv_delta 8
P: seq 25145, size 674, send_delta 3, trans_delta 5, recv_delta 8
P: seq 25146, size 939, send_delta 3, trans_delta 6, recv_delta 9
P: seq 25147, size 781, send_delta 3, trans_delta 6, recv_delta 9
P: seq 25148, size 781, send_delta 3, trans_delta 6, recv_delta 9
P: seq 25149, size 1148, send_delta 3, trans_delta 6, recv_delta 9
P: seq 25150, size 1149, send_delta 5, trans_delta 5, recv_delta 10
P: seq 25151, size 1129, send_delta 5, trans_delta 5, recv_delta 10
P: seq 25152, size 1129, send_delta 5, trans_delta 6, recv_delta 11
P: seq 25153, size 1129, send_delta 5, trans_delta 7, recv_delta 12
P: seq 25154, size 1129, send_delta 5, trans_delta 7, recv_delta 12
P: seq 25155, size 1129, send_delta 5, trans_delta 7, recv_delta 12
P: seq 25156, size 1129, send_delta 5, trans_delta 8, recv_delta 13
P: seq 25157, size 1129, send_delta 6, trans_delta 7, recv_delta 13
P: seq 25158, size 1130, send_delta 7, trans_delta 6, recv_delta 13
P: seq 25159, size 1100, send_delta 7, trans_delta 7, recv_delta 14
P: seq 25160, size 1101, send_delta 7, trans_delta 7, recv_delta 14
P: seq 25161, size 1101, send_delta 7, trans_delta 8, recv_delta 15
RTP TS: 406725181, Frame Size: 28743, Encode 3, Net 13, Wait 24, Decode 4 E2E 44 
P: seq 25162, size 1144, send_delta 0, trans_delta 1, recv_delta 1
P: seq 25163, size 1144, send_delta 2, trans_delta 1, recv_delta 3
P: seq 25164, size 1144, send_delta 2, trans_delta 1, recv_delta 3
P: seq 25165, size 1144, send_delta 2, trans_delta 2, recv_delta 4
P: seq 25166, size 1144, send_delta 2, trans_delta 2, recv_delta 4
P: seq 25167, size 1018, send_delta 2, trans_delta 2, recv_delta 4
P: seq 25168, size 1018, send_delta 3, trans_delta 2, recv_delta 5
P: seq 25169, size 1018, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25170, size 1018, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25171, size 1018, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25172, size 1019, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25173, size 963, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25174, size 963, send_delta 4, trans_delta 3, recv_delta 7
P: seq 25175, size 964, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25176, size 1126, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25177, size 940, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25178, size 1143, send_delta 4, trans_delta 5, recv_delta 9
P: seq 25179, size 1143, send_delta 5, trans_delta 4, recv_delta 9
P: seq 25180, size 1143, send_delta 5, trans_delta 5, recv_delta 10
P: seq 25181, size 1147, send_delta 5, trans_delta 5, recv_delta 10
P: seq 25182, size 1147, send_delta 5, trans_delta 6, recv_delta 11
P: seq 25183, size 1147, send_delta 5, trans_delta 6, recv_delta 11
P: seq 25184, size 1147, send_delta 5, trans_delta 7, recv_delta 12
P: seq 25185, size 1147, send_delta 6, trans_delta 6, recv_delta 12
P: seq 25186, size 1147, send_delta 7, trans_delta 5, recv_delta 12
P: seq 25187, size 1157, send_delta 7, trans_delta 6, recv_delta 13
P: seq 25188, size 1157, send_delta 7, trans_delta 6, recv_delta 13
RTP TS: 406726801, Frame Size: 32093, Encode 3, Net 13, Wait 24, Decode 5 E2E 45 
P: seq 25189, size 1035, send_delta 0, trans_delta 2, recv_delta 2
P: seq 25190, size 1035, send_delta 1, trans_delta 1, recv_delta 2
P: seq 25191, size 1035, send_delta 2, trans_delta 0, recv_delta 2
P: seq 25192, size 1036, send_delta 2, trans_delta 0, recv_delta 2
P: seq 25193, size 1036, send_delta 2, trans_delta 2, recv_delta 4
P: seq 25194, size 1036, send_delta 2, trans_delta 2, recv_delta 4
P: seq 25195, size 1113, send_delta 2, trans_delta 2, recv_delta 4
P: seq 25196, size 1113, send_delta 3, trans_delta 2, recv_delta 5
P: seq 25197, size 1113, send_delta 3, trans_delta 2, recv_delta 5
P: seq 25198, size 1113, send_delta 3, trans_delta 2, recv_delta 5
P: seq 25199, size 1113, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25200, size 1114, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25201, size 1114, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25202, size 816, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25203, size 816, send_delta 3, trans_delta 5, recv_delta 8
P: seq 25204, size 817, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25205, size 862, send_delta 5, trans_delta 3, recv_delta 8
P: seq 25206, size 862, send_delta 5, trans_delta 4, recv_delta 9
P: seq 25207, size 710, send_delta 5, trans_delta 4, recv_delta 9
P: seq 25208, size 710, send_delta 5, trans_delta 4, recv_delta 9
P: seq 25209, size 1051, send_delta 5, trans_delta 4, recv_delta 9
P: seq 25210, size 1051, send_delta 5, trans_delta 5, recv_delta 10
P: seq 25211, size 1051, send_delta 6, trans_delta 4, recv_delta 10
P: seq 25212, size 1050, send_delta 6, trans_delta 5, recv_delta 11
P: seq 25213, size 1051, send_delta 6, trans_delta 5, recv_delta 11
P: seq 25214, size 1051, send_delta 6, trans_delta 6, recv_delta 12
P: seq 25215, size 1051, send_delta 6, trans_delta 6, recv_delta 12
P: seq 25216, size 1051, send_delta 6, trans_delta 6, recv_delta 12
P: seq 25217, size 1051, send_delta 7, trans_delta 6, recv_delta 13
P: seq 25218, size 1051, send_delta 7, trans_delta 6, recv_delta 13
P: seq 25219, size 936, send_delta 7, trans_delta 6, recv_delta 13
P: seq 25220, size 937, send_delta 7, trans_delta 6, recv_delta 13
P: seq 25221, size 937, send_delta 7, trans_delta 6, recv_delta 13
RTP TS: 406728421, Frame Size: 33662, Encode 3, Net 16, Wait 21, Decode 5 E2E 45 
P: seq 25222, size 1004, send_delta 0, trans_delta 1, recv_delta 1
P: seq 25223, size 1004, send_delta 0, trans_delta 2, recv_delta 2
P: seq 25224, size 1004, send_delta 2, trans_delta 1, recv_delta 3
P: seq 25225, size 1004, send_delta 2, trans_delta 1, recv_delta 3
P: seq 25226, size 1004, send_delta 2, trans_delta 1, recv_delta 3
P: seq 25227, size 1005, send_delta 2, trans_delta 2, recv_delta 4
P: seq 25228, size 1044, send_delta 2, trans_delta 2, recv_delta 4
P: seq 25229, size 1044, send_delta 2, trans_delta 3, recv_delta 5
P: seq 25230, size 1044, send_delta 2, trans_delta 3, recv_delta 5
P: seq 25231, size 1044, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25232, size 1045, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25233, size 1045, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25234, size 1045, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25235, size 1126, send_delta 3, trans_delta 5, recv_delta 8
P: seq 25236, size 1126, send_delta 3, trans_delta 5, recv_delta 8
P: seq 25237, size 1126, send_delta 4, trans_delta 5, recv_delta 9
P: seq 25238, size 708, send_delta 4, trans_delta 5, recv_delta 9
P: seq 25239, size 709, send_delta 4, trans_delta 6, recv_delta 10
P: seq 25240, size 871, send_delta 4, trans_delta 6, recv_delta 10
P: seq 25241, size 871, send_delta 4, trans_delta 6, recv_delta 10
P: seq 25242, size 871, send_delta 5, trans_delta 5, recv_delta 10
P: seq 25243, size 975, send_delta 5, trans_delta 6, recv_delta 11
P: seq 25244, size 975, send_delta 6, trans_delta 6, recv_delta 12
P: seq 25245, size 975, send_delta 6, trans_delta 6, recv_delta 12
P: seq 25246, size 976, send_delta 6, trans_delta 6, recv_delta 12
P: seq 25247, size 976, send_delta 6, trans_delta 6, recv_delta 12
P: seq 25248, size 1003, send_delta 6, trans_delta 6, recv_delta 12
P: seq 25249, size 1003, send_delta 6, trans_delta 7, recv_delta 13
P: seq 25250, size 1003, send_delta 6, trans_delta 8, recv_delta 14
P: seq 25251, size 1003, send_delta 7, trans_delta 7, recv_delta 14
P: seq 25252, size 1003, send_delta 7, trans_delta 7, recv_delta 14
P: seq 25253, size 1003, send_delta 7, trans_delta 8, recv_delta 15
P: seq 25254, size 966, send_delta 7, trans_delta 8, recv_delta 15
P: seq 25255, size 967, send_delta 7, trans_delta 8, recv_delta 15
P: seq 25256, size 967, send_delta 7, trans_delta 9, recv_delta 16
RTP TS: 406730041, Frame Size: 34676, Encode 3, Net 16, Wait 22, Decode 5 E2E 46 
P: seq 25257, size 1080, send_delta 0, trans_delta 1, recv_delta 1
P: seq 25258, size 1080, send_delta 2, trans_delta 1, recv_delta 3
P: seq 25259, size 1080, send_delta 2, trans_delta 1, recv_delta 3
P: seq 25260, size 1119, send_delta 2, trans_delta 2, recv_delta 4
P: seq 25261, size 1119, send_delta 2, trans_delta 3, recv_delta 5
P: seq 25262, size 1119, send_delta 2, trans_delta 3, recv_delta 5
P: seq 25263, size 1119, send_delta 3, trans_delta 2, recv_delta 5
P: seq 25264, size 1119, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25265, size 1120, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25266, size 1147, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25267, size 1147, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25268, size 1148, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25269, size 622, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25270, size 623, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25271, size 1039, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25272, size 1039, send_delta 4, trans_delta 5, recv_delta 9
P: seq 25273, size 1040, send_delta 4, trans_delta 5, recv_delta 9
P: seq 25274, size 1092, send_delta 4, trans_delta 5, recv_delta 9
P: seq 25275, size 1092, send_delta 5, trans_delta 5, recv_delta 10
P: seq 25276, size 1093, send_delta 6, trans_delta 4, recv_delta 10
P: seq 25277, size 1093, send_delta 6, trans_delta 5, recv_delta 11
P: seq 25278, size 1176, send_delta 6, trans_delta 6, recv_delta 12
P: seq 25279, size 1176, send_delta 6, trans_delta 6, recv_delta 12
P: seq 25280, size 1176, send_delta 7, trans_delta 6, recv_delta 13
P: seq 25281, size 1177, send_delta 7, trans_delta 6, recv_delta 13
P: seq 25282, size 1177, send_delta 7, trans_delta 6, recv_delta 13
P: seq 25283, size 1177, send_delta 7, trans_delta 7, recv_delta 14
P: seq 25284, size 1177, send_delta 7, trans_delta 8, recv_delta 15
P: seq 25285, size 1027, send_delta 7, trans_delta 8, recv_delta 15
P: seq 25286, size 1027, send_delta 7, trans_delta 8, recv_delta 15
P: seq 25287, size 1027, send_delta 7, trans_delta 9, recv_delta 16
P: seq 25288, size 1027, send_delta 8, trans_delta 8, recv_delta 16
P: seq 25289, size 1027, send_delta 8, trans_delta 8, recv_delta 16
RTP TS: 406731661, Frame Size: 36483, Encode 3, Net 17, Wait 21, Decode 5 E2E 46 
P: seq 25290, size 934, send_delta 1, trans_delta 1, recv_delta 2
P: seq 25291, size 934, send_delta 2, trans_delta 0, recv_delta 2
P: seq 25292, size 935, send_delta 2, trans_delta 0, recv_delta 2
P: seq 25293, size 1047, send_delta 2, trans_delta 1, recv_delta 3
P: seq 25294, size 1047, send_delta 2, trans_delta 2, recv_delta 4
P: seq 25295, size 1048, send_delta 2, trans_delta 2, recv_delta 4
P: seq 25296, size 1048, send_delta 2, trans_delta 3, recv_delta 5
P: seq 25297, size 1048, send_delta 3, trans_delta 2, recv_delta 5
P: seq 25298, size 1076, send_delta 3, trans_delta 2, recv_delta 5
P: seq 25299, size 1076, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25300, size 1077, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25301, size 1089, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25302, size 1089, send_delta 3, trans_delta 4, recv_delta 7
P: seq 25303, size 1089, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25304, size 1018, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25305, size 1018, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25306, size 1018, send_delta 4, trans_delta 5, recv_delta 9
P: seq 25307, size 858, send_delta 5, trans_delta 5, recv_delta 10
P: seq 25308, size 858, send_delta 5, trans_delta 5, recv_delta 10
P: seq 25309, size 859, send_delta 5, trans_delta 5, recv_delta 10
P: seq 25310, size 1142, send_delta 6, trans_delta 5, recv_delta 11
P: seq 25311, size 1142, send_delta 6, trans_delta 5, recv_delta 11
P: seq 25312, size 1142, send_delta 6, trans_delta 5, recv_delta 11
P: seq 25313, size 1142, send_delta 6, trans_delta 5, recv_delta 11
P: seq 25314, size 1142, send_delta 6, trans_delta 6, recv_delta 12
P: seq 25315, size 1142, send_delta 6, trans_delta 7, recv_delta 13
P: seq 25316, size 1143, send_delta 7, trans_delta 6, recv_delta 13
P: seq 25317, size 1143, send_delta 7, trans_delta 7, recv_delta 14
P: seq 25318, size 1143, send_delta 7, trans_delta 7, recv_delta 14
P: seq 25319, size 1143, send_delta 7, trans_delta 7, recv_delta 14
P: seq 25320, size 1143, send_delta 7, trans_delta 9, recv_delta 16
P: seq 25321, size 1156, send_delta 7, trans_delta 9, recv_delta 16
P: seq 25322, size 1157, send_delta 8, trans_delta 8, recv_delta 16
P: seq 25323, size 1157, send_delta 8, trans_delta 9, recv_delta 17
P: seq 25324, size 1157, send_delta 8, trans_delta 9, recv_delta 17
RTP TS: 406733281, Frame Size: 36291, Encode 3, Net 17, Wait 21, Decode 5 E2E 46 
P: seq 25325, size 1027, send_delta 0, trans_delta 0, recv_delta 0
P: seq 25326, size 1028, send_delta 1, trans_delta 2, recv_delta 3
P: seq 25327, size 1050, send_delta 1, trans_delta 2, recv_delta 3
P: seq 25328, size 1050, send_delta 1, trans_delta 3, recv_delta 4
P: seq 25329, size 1050, send_delta 1, trans_delta 3, recv_delta 4
P: seq 25330, size 1050, send_delta 1, trans_delta 4, recv_delta 5
P: seq 25331, size 1050, send_delta 3, trans_delta 2, recv_delta 5
P: seq 25332, size 1050, send_delta 3, trans_delta 2, recv_delta 5
P: seq 25333, size 1050, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25334, size 924, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25335, size 924, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25336, size 925, send_delta 3, trans_delta 3, recv_delta 6
P: seq 25337, size 925, send_delta 3, trans_delta 5, recv_delta 8
P: seq 25338, size 861, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25339, size 861, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25340, size 861, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25341, size 1141, send_delta 4, trans_delta 4, recv_delta 8
P: seq 25342, size 1141, send_delta 4, trans_delta 5, recv_delta 9
P: seq 25343, size 1061, send_delta 4, trans_delta 5, recv_delta 9
P: seq 25344, size 1061, send_delta 4, trans_delta 7, recv_delta 11
P: seq 25345, size 1062, send_delta 5, trans_delta 6, recv_delta 11
P: seq 25346, size 1062, send_delta 5, trans_delta 6, recv_delta 11
P: seq 25347, size 1136, send_delta 5, trans_delta 7, recv_delta 12
P: seq 25348, size 1136, send_delta 5, trans_delta 7, recv_delta 12
P: seq 25349, size 1136, send_delta 5, trans_delta 8, recv_delta 13
P: seq 25350, size 1136, send_delta 6, trans_delta 7, recv_delta 13
P: seq 25351, size 1136, send_delta 6, trans_delta 7, recv_delta 13
P: seq 25352, size 1136, send_delta 6, trans_delta 8, recv_delta 14
